GEOID,MedianIncome,Pickup,,,,,,,,Row Labels, TotalPopulation,Population_Denisty, Employment_Density,Percent_Zero_Car_Ownership, LandUse_Diversity,Distancefromthepopulation-weightedcentroidto nearesttransit station
17031821800,90863,38,,,,,,,,17031804000,4566,16.04585302,2.026491894,0.100210084,0.619957983,-199998
17031821900,98869,38,,,,,,,,17031804102,7183,12.14380955,6.234463495,0.034441805,5.438719604,-299997
17031822101,81518,2,,,,,,,,17031804104,4955,27.98630141,3.0238647,0.044649202,0.924329751,-299997
17031822102,105833,90,,,,,,,,17031804105,3805,11.97900235,14.2147258,0.019572954,15.52722314,-299997
17031822500,76642,3,,,,,,,,17031804106,7328,31.6553793,4.875892828,0.052558783,1.636738939,-399996
17031823001,48409,13,,,,,,,,17031804108,3891,36.30776324,5.822205922,0.059107916,1.207526407,-199998
17031823200,78268,6,,,,,,,,17031804109,2817,10.30154828,4.19359843,0.086713287,3.464584731,-199998
17031823304,83300,16,,,,,,,,17031804201,8784,3.785233903,2.362021059,0.095133772,13.04271419,-399996
17031823603,44875,3,,,,,,,,17031804202,7280,16.75553525,10.89600159,0.566682312,5.327403514,-197966.21
17031823903,108274,1,,,,,,,,17031804305,7060,41.8938017,2.497876598,0.237445944,0.783336369,-299192.33
17031824115,84342,2,,,,,,,,17031804306,5601,42.1537186,3.12161761,0.25658768,1.097068143,-299107.84
17031824400,64605,2,,,,,,,,17031804308,6215,35.87124213,10.69536038,0.066913831,2.377284663,-98470.12
17031824602,83333,2,,,,,,,,17031804309,3206,15.17962564,5.823326785,0.071332878,6.512207793,-199998
17031824702,78882,2,,,,,,,,17031804310,9141,26.68434641,2.81429832,0.079179384,1.337810803,-198060.09
17031825501,69643,2,,,,,,,,17031804311,8215,7.843603977,0.456381954,0.01874517,0.385374388,-199998
17031825503,60811,1,,,,,,,,17031804403,6938,25.9636644,2.29927099,0.029851533,0.926582603,-99647.63
17031825600,54426,3,,,,,,,,17031804404,5481,42.8220788,1.729571272,0.062226546,0.655955145,-97598.4
17031825700,53125,2,,,,,,,,17031804405,3497,18.70620826,1.826266151,0.099837084,0.644613584,-99313.69
17031825802,46986,2,,,,,,,,17031804406,6703,17.55277777,2.779062381,0.024279211,1.347043754,-98767.85
17031825803,70345,3,,,,,,,,17031804505,3386,13.39688812,10.21639667,0.103263952,6.290694875,-198962.66
17031826201,76359,1,,,,,,,,17031804506,4906,12.40873771,3.354564025,0.15311593,2.125147431,-199473.62
17031826401,65496,2,,,,,,,,17031804507,12447,13.35288244,2.505976531,0.150586426,4.206820642,-399996
17031826402,57703,1,,,,,,,,17031804508,2365,11.43019183,4.170932578,0.053061224,1.17414966,1091.67
17031826500,46463,5,,,,,,,,17031804509,6495,50.9922087,7.133033751,0.101973684,2.277547436,-198486.56
17031826600,44219,7,,,,,,,,17031804510,6608,77.95912346,6.406269522,0.077537882,1.554957324,2045.2
17031826700,42670,10,,,,,,,,17031804511,2507,27.91316529,3.299145416,0.131852813,0.861922273,755.05
17031827805,79950,3,,,,,,,,17031804603,5926,6.795599904,63.14647166,0.185715467,60.71931136,-98070.47
17031827902,55658,3,,,,,,,,17031804606,7151,27.05709812,7.574706465,0.076119699,3.751921876,-399996
17031828100,53494,2,,,,,,,,17031804607,6919,33.21393414,2.564131474,0.213552361,0.829301661,-399996
17031829901,96028,3,,,,,,,,17031804608,3351,20.79068442,15.41953762,0.107175058,4.198826619,-299997
17031830500,42946,41,,,,,,,,17031804609,5591,24.91215324,28.51222645,0.131495264,13.43207185,-199367.67
17031830600,45000,295,,,,,,,,17031804610,2535,17.52042185,1.49812254,0.054590571,0.297263173,-199998
17031830700,80400,912,,,,,,,,17031804611,4337,24.68715628,6.276421781,0.032266865,2.295918057,-299997
17031830800,119894,217,,,,,,,,17031804701,6451,44.08775458,27.81418572,0.326443846,12.23215236,-298936.17
17031830900,106724,1071,,,,,,,,17031804705,4406,40.58496341,3.935753573,0.179025917,1.033332995,-199248.31
17031831000,210313,371,,,,,,,,17031804706,2410,11.9582627,7.677200089,0.056213018,4.014881725,-99347.22
17031831100,62786,646,,,,,,,,17031804709,6254,48.35927473,19.14190314,0.710183896,6.308303818,-298127.48
17031831200,41296,70,,,,,,,,17031804710,3762,29.54080043,2.755070958,0.184506707,0.695513835,-399996
17031831300,53854,16,,,,,,,,17031804711,8128,73.57817576,6.31692758,0.055932203,0.897938006,-98199.21
17031831400,39231,244,,,,,,,,17031804712,5336,35.39855955,1.299971988,0.008915305,0.288159054,-199426.68
17031831500,60938,104,,,,,,,,17031804713,5410,58.66303916,8.853215004,0.304394235,1.894423466,3065.8
17031831600,61939,116,,,,,,,,17031804714,3227,22.15919895,9.512248738,0.035046729,5.218281209,-299997
17031831700,68056,34,,,,,,,,17031804715,3202,33.44262686,3.444599105,0.155577412,0.615992075,1066.19
17031831800,66568,164,,,,,,,,17031804716,4828,38.74577761,5.448087237,0.017241379,2.037471868,-198821.84
17031831900,229318,416,,,,,,,,17031804803,5837,20.18353302,15.50161061,0.057953558,20.74591113,-299997
17031832000,228125,764,,,,,,,,17031804804,6551,40.07791436,6.71220147,0.123472445,4.340037376,-198557.64
17031832100,130063,606,,,,,,,,17031804805,6476,33.04450981,4.298479563,0.013979497,1.374815459,-198241.13
17031832200,209205,418,,,,,,,,17031804806,4056,46.8932962,2.60284864,0.204863512,0.596752342,-199437.41
17031832300,158750,624,,,,,,,,17031804807,5223,37.31679775,1.795789886,0.041005291,0.527173804,-399996
17031832400,126750,379,,,,,,,,17031804808,2698,25.72728709,0.850258518,0.053586957,0.312910628,-299997
17031832500,219048,899,,,,,,,,17031804809,4224,25.49053347,0.973060634,0.110898848,0.332442911,-299997
17031832600,246875,1901,,,,,,,,17031804810,7135,38.85421138,9.537776547,0.287101285,2.86584533,-399996
17031832900,162813,97,,,,,,,,17031804901,6380,54.74701504,20.64074821,0.15853854,5.704004795,3724.29
17031833000,210000,5392,,,,,,,,17031804902,5250,45.24403182,3.0086768,0.081980085,1.240395619,2157.86
17031833100,195787,3078,,,,,,,,17031805001,4832,32.16692737,0.962755606,0.055710659,0.304203233,-198387.31
17031833300,154167,290,,,,,,,,17031805002,6562,83.55543938,14.36243386,0.283235435,2.5332864,3202.59
17031833900,33250,5,,,,,,,,17031805105,7228,57.4786882,35.23849926,0.195000899,16.94804284,-299207.08
17031834000,46250,170,,,,,,,,17031805106,3000,23.03098103,17.34177573,0.050406504,2.821395388,-199998
17031834200,77500,328,,,,,,,,17031805107,6447,67.11914728,38.42582341,0.449349169,18.64451539,3091.28
17031834300,75847,262,,,,,,,,17031805108,6564,72.5901784,10.31490204,0.095223658,2.628068527,1810.51
17031834400,74663,155,,,,,,,,17031805109,4182,21.22719857,3.813695907,0.195801451,1.32756453,-98085.22
17031834500,41146,25,,,,,,,,17031805110,4396,35.17516918,7.014063927,0.417113216,2.13866104,-399996
17031834600,33636,38,,,,,,,,17031805111,8294,59.51882352,42.58433182,0.314297373,20.75575953,2258.45
17031834700,28661,24,,,,,,,,17031805112,3185,10.75280447,7.782622969,0.362651565,4.539573507,692.01
17031834800,38750,49,,,,,,,,17031805201,3920,24.89993912,5.521833868,0.016423358,2.197576802,3008.14
17031834900,29750,27,,,,,,,,17031805202,4378,50.23395533,7.93424757,0.218340611,1.946733217,1822.59
17031835000,33922,153,,,,,,,,17031805301,3141,47.1159836,5.684085313,0.131817471,1.428571906,1064.86
17031835100,44323,36,,,,,,,,17031805302,3700,29.98514077,1.617249931,0.181772055,0.50262687,1241.88
17031835200,70962,36,,,,,,,,17031805401,3956,25.31082842,1.973122099,0.225078302,0.624037073,128.75
17031835500,29135,43,,,,,,,,17031805402,5040,55.24454121,20.36725405,0.303414144,5.380708274,543.16
17031835600,39417,39,,,,,,,,17031805501,3946,31.77717501,12.24658094,0.228069404,4.473970917,1115.81
17031835700,49519,2,,,,,,,,17031805502,3998,37.18068385,25.20695758,0.217786935,7.674210343,2403.29
17031835800,31875,58,,,,,,,,17031805600,4457,40.60107279,18.38472212,0.14133881,6.167972171,1579.84
17031835900,52386,285,,,,,,,,17031805701,5094,61.77805436,12.48131491,0.105763989,3.979235594,2686.26
17031836000,95109,68,,,,,,,,17031805702,1983,18.49373203,10.91966312,0.09388751,3.387022333,835.52
17031836100,26360,67,,,,,,,,17031805801,2541,27.87457409,2.485656939,0.147876684,0.637920987,-98771.88
17031836200,221042,1056,,,,,,,,17031805802,4826,56.6225304,6.7808759,0.13854367,1.666370212,3057.76
17031836300,86131,31,,,,,,,,17031805901,4146,21.31561842,17.45377302,0.130495581,6.154227612,709.45
17031836400,45449,126,,,,,,,,17031805902,6096,59.00661843,31.34712976,0.547509419,18.81416441,2927.68
17031836500,45530,31,,,,,,,,17031806001,5576,67.94181889,17.29235561,0.414287472,1.788565817,2069.35
17031836600,56594,187,,,,,,,,17031806002,7258,113.6113774,25.19948707,0.522783027,2.272669377,-98366.85
17031836700,38821,142,,,,,,,,17031806003,8185,188.0683641,24.43274716,0.552112,1.350943032,2281.24
17031836800,19079,105,,,,,,,,17031806004,7226,47.78319973,39.28913818,0.321521151,8.922962598,677.26
17031836900,28971,18,,,,,,,,17031806102,3581,14.16091707,9.756135525,0.046961326,5.556005225,1390.74
17031837000,39175,28,,,,,,,,17031806103,4894,29.84456769,12.01209361,0.071463499,4.577912916,2372.44
17031837100,32298,77,,,,,,,,17031806104,4580,47.17341258,7.716542303,0.235682436,9.356569548,1888.3
17031837300,35417,80,,,,,,,,17031806201,4798,62.60475374,13.29435055,0.063086374,0.988184715,422.46
17031837400,36979,68,,,,,,,,17031806202,4670,49.56783652,22.28883527,0.43572573,2.893384318,433.19
17031837800,58529,398,,,,,,,,17031806300,4486,56.42817702,9.134714152,0.156990078,3.767299759,2306.72
17031838000,63125,182,,,,,,,,17031806400,2391,17.26703478,2.427456053,0.055756014,0.824513173,588.75
17031838100,120833,894,,,,,,,,17031806501,2453,24.64086747,16.50908729,0.062992126,5.214652516,840.88
17031838200,105769,1776,,,,,,,,17031806502,4483,36.68370311,15.2432383,0.096693285,5.533771399,1236.52
17031838300,147708,909,,,,,,,,17031806600,3717,12.94593283,15.75430008,0.119951123,8.580743549,694.7
17031838600,17063,16,,,,,,,,17031806700,3937,37.81540015,5.053191329,0.048876732,1.475249914,2317.46
17031838700,31601,250,,,,,,,,17031806801,4064,58.31552718,22.22595422,0.625756702,11.42537985,1188.23
17031838800,29868,69,,,,,,,,17031806802,3059,46.58508135,1.698205748,0.23225517,0.432025636,725.55
17031839000,129196,3005,,,,,,,,17031806900,5068,28.82940813,29.41523779,0.261856526,13.29809896,777.85
17031839100,159538,9490,,,,,,,,17031807000,6729,104.1468656,21.64918648,0.442625603,3.003087618,1593.25
17031839200,53393,356,,,,,,,,17031807100,3485,28.49504115,5.622740285,0.096169786,1.643045778,1527.54
17031839500,158026,24,,,,,,,,17031807200,5224,64.77529428,12.21937166,0.273563982,2.714744604,2186.03
17031839600,44760,36,,,,,,,,17031807300,7783,80.99305313,20.86973017,0.302702892,3.756760073,1540.95
17031839700,91042,92,,,,,,,,17031807400,6847,111.9994549,15.73481848,0.355439543,3.182872798,1846.73
17031839800,68750,34,,,,,,,,17031807500,3390,42.12312537,9.425058873,0.032911392,2.26208235,76.44
17031839900,76806,86,,,,,,,,17031807600,6261,48.99396157,25.09892781,0.147146532,24.45722014,2057.26
17031840000,106029,16,,,,,,,,17031807700,5080,49.55629424,20.09239646,0.467931107,3.630538831,1506.09
17031840100,53965,14,,,,,,,,17031807800,2678,10.68472582,19.56671403,0.065386681,15.90073787,170.32
17031840200,77083,19,,,,,,,,17031807900,4052,25.12195909,14.00180225,0.08024558,5.048718126,1034
17031840300,53885,34,,,,,,,,17031808001,3617,24.04245267,17.35621612,0.197906444,6.159876811,910.63
17031840400,61845,143,,,,,,,,17031808002,4870,34.72518662,31.8033297,0.454104659,15.4487053,1404.16
17031840700,45303,120,,,,,,,,17031808100,3634,7.59323312,13.63191546,0.317650851,16.45951379,657.15
17031840800,35117,14,,,,,,,,17031808200,5429,30.84154618,15.12132983,0.168509189,6.205841627,579.36
17031841000,112426,363,,,,,,,,17031808301,5829,35.91860415,26.14416516,0.206621706,8.058317368,1393.43
17031841100,38922,427,,,,,,,,17031808302,3769,31.77205678,3.270226544,0.144615872,0.936747432,372.83
17031841200,45450,270,,,,,,,,17031808400,4578,24.270276,10.81604418,0.064236111,4.141749653,1425.61
17031841300,53017,268,,,,,,,,17031808500,3977,41.58181511,5.209345073,0.077363218,1.549294836,2490.46
17031841400,56167,17,,,,,,,,17031808600,2104,6.74852142,5.962324941,0.040631193,4.337865055,974.99
17031841500,32539,152,,,,,,,,17031808702,5255,65.1532546,261.4569861,0.586285237,53.06454006,376.85
17031841600,67292,3,,,,,,,,17031808800,3732,16.61818362,30.89310973,0.123096447,12.96750974,178.36
17031841700,27109,10,,,,,,,,17031808900,4175,36.7960071,6.179457537,0.108906435,1.260915213,871.73
17031841800,43542,84,,,,,,,,17031809000,4153,46.80512667,7.650548398,0.223368656,1.764833856,2172.61
17031841900,129934,2304,,,,,,,,17031809100,3293,35.45010491,8.178683026,0.320407906,1.489565828,1646.89
17031842000,171141,116,,,,,,,,17031809200,4823,77.60279054,10.95719905,0.727942287,2.014171106,972.31
17031842100,38119,156,,,,,,,,17031809300,4431,67.97919602,27.09493903,1.001884543,4.437753971,1272.73
17031842200,105060,2738,,,,,,,,17031809400,5358,126.7098592,199.0571073,1.430548642,13.50503498,588.76
17031842300,148125,2076,,,,,,,,17031809500,3961,69.30174289,65.1883813,0.768216249,7.433275077,642.39
17031842400,53997,601,,,,,,,,17031809600,3115,35.26998495,8.00671183,0.439910602,3.384089016,913.31
17031842500,0,92,,,,,,,,17031809700,3658,35.54906406,13.79851461,0.181350278,3.971937928,1152.02
17031842600,75724,211,,,,,,,,17031809800,2769,39.60495379,6.179179446,0.170002225,0.994117048,461.34
17031842800,29681,126,,,,,,,,17031809900,2902,16.36571866,4.663835055,0.133786848,0.625094482,363.44
17031842900,26420,626,,,,,,,,17031810000,5007,93.17955427,12.32021029,0.404388181,0.634199039,1528.87
17031843000,27431,231,,,,,,,,17031810100,4675,140.066714,15.2332745,0.998525146,1.096267046,1319.66
17031843100,32098,66,,,,,,,,17031810200,6347,194.6554626,33.11681665,0.846116302,2.94459386,1679.08
17031843200,51917,359,,,,,,,,17031810301,4341,54.32071566,19.57124819,0.186659302,7.182120817,1228.47
17031843300,73092,242,,,,,,,,17031810302,3162,49.94138735,2.963994973,0.160389659,0.645611374,757.73
17031843400,33776,20,,,,,,,,17031810400,5355,45.51381533,9.839973363,0.143495187,2.903309927,2389.88
17031843500,28750,29,,,,,,,,17031810501,5047,55.60983472,11.46115994,0.425285618,2.611266848,2817.69
17031843600,67609,298,,,,,,,,17031810502,5468,63.5832023,79.30409872,0.570358817,21.47175357,2022.41
17031843700,194375,469,,,,,,,,17031810600,4418,59.00329453,16.2991445,0.302552078,2.02763502,1522.17
17031843800,41250,19,,,,,,,,17031810701,5136,132.0384208,4.151851667,0.369368976,0.356136616,2037.16
17031843900,50104,261,,,,,,,,17031810702,3851,65.68511414,16.57283223,0.295374296,1.967374031,623.62
17031980000,0,9661,,,,,,,,17031810800,5102,88.39775025,8.659300783,0.108508964,1.124106877,1612.03
17031980100,0,2899,,,,,,,,17031810900,6466,124.1206285,13.37621356,0.386743873,1.539908081,2050.58
,,,,,,,,,,17031811000,4125,64.20939986,6.66516685,0.160015415,1.33064005,3063.11
,,,,,,,,,,17031811100,6306,48.99978992,14.73692578,0.169020138,5.769212824,1781.01
,,,,,,,,,,17031811200,4995,50.32596651,19.32949783,0.099104223,12.26177361,2033.14
,,,,,,,,,,17031811301,4666,31.0898228,15.09364038,0.247418773,10.8763277,2163.22
,,,,,,,,,,17031811302,3840,13.47839646,10.27739761,0.21532484,11.99676967,866.36
,,,,,,,,,,17031811401,4596,68.10799981,10.4672793,0.581023792,2.466553457,1831.97
,,,,,,,,,,17031811402,4327,34.60560483,10.26341991,0.060849703,3.128066015,1264.68
,,,,,,,,,,17031811500,6452,43.88003046,20.03818817,0.228648431,6.968451561,2021.07
,,,,,,,,,,17031811600,6240,39.54268029,22.89453125,0.106481481,7.260186761,1975.47
,,,,,,,,,,17031811701,3902,14.85322611,15.79327583,0.278971585,13.32800257,390.27
,,,,,,,,,,17031811702,4749,21.82780878,5.802012886,0.140299427,2.46689421,1500.72
,,,,,,,,,,17031811800,5471,31.55135268,9.884697855,0.278004841,9.472044162,1826.61
,,,,,,,,,,17031811900,5895,33.45207718,9.807797571,0.130303333,5.015061208,2249.06
,,,,,,,,,,17031812000,5169,56.27834061,26.73906424,0.210707765,5.775438033,1987.53
,,,,,,,,,,17031812100,4411,86.55768082,1.981202786,0.227237379,0.327478378,1436.34
,,,,,,,,,,17031812200,3989,47.15913214,13.41975104,0.12658746,3.63057237,1522.17
,,,,,,,,,,17031812301,4277,92.46193324,97.50483044,0.481376057,5.290877917,545.84
,,,,,,,,,,17031812302,2855,50.44195503,11.53898374,0.135904642,2.155093479,972.32
,,,,,,,,,,17031812400,3254,29.1202999,7.271511055,0.070153231,2.614109112,787.24
,,,,,,,,,,17031812500,3200,57.33966341,48.03289624,0.777355086,8.402277803,803.32
,,,,,,,,,,17031812600,3320,85.54100464,18.54745811,0.983387308,1.512909407,1139.96
,,,,,,,,,,17031812700,3409,64.8077502,14.52089731,0.363228106,1.581393356,1003.16
,,,,,,,,,,17031812801,3290,87.54280568,18.57114104,0.469726282,0.761587801,561.93
,,,,,,,,,,17031812802,2413,78.91635267,54.67622607,0.540477265,3.797233314,1083.62
,,,,,,,,,,17031812900,4579,69.47399104,32.24991542,0.311672805,5.415610846,1660.31
,,,,,,,,,,17031813000,4008,99.72676309,21.60160974,0.196772644,3.404808213,1418.9
,,,,,,,,,,17031813100,4692,102.7874827,11.48670569,0.444723791,1.784840927,1325.02
,,,,,,,,,,17031813200,4528,93.22362724,11.28446532,0.592218351,1.937757794,1668.35
,,,,,,,,,,17031813301,3417,108.6349338,5.900734517,0.449171992,0.903996885,705.43
,,,,,,,,,,17031813302,3376,42.08973443,16.7164378,0.345277304,2.928886931,402.34
,,,,,,,,,,17031813400,8099,218.6599058,9.314199929,0.410575058,1.441321966,2473.03
,,,,,,,,,,17031813500,6490,159.6850471,7.661581193,0.623832624,0.851862864,987.07
,,,,,,,,,,17031813600,5243,103.7942329,43.66405866,0.532318808,4.644546077,1323.68
,,,,,,,,,,17031813701,3835,62.05142611,6.650439071,0.435801868,0.899068429,510.97
,,,,,,,,,,17031813702,3599,154.1861412,20.40146668,0.805732072,3.733234143,1058.15
,,,,,,,,,,17031813801,2805,43.30721923,39.62373188,0.435445209,9.939166616,924.03
,,,,,,,,,,17031813802,5190,143.8114769,42.34065186,0.540376265,4.966135951,1131.91
,,,,,,,,,,17031813900,6792,198.9596677,12.87417885,0.40397489,1.418531394,1095.7
,,,,,,,,,,17031814000,4870,130.8599607,27.80599986,0.212548692,3.583200882,633.01
,,,,,,,,,,17031814100,4287,100.3722808,6.565651635,0.479731632,1.147151542,737.62
,,,,,,,,,,17031814200,6655,143.5322689,17.83459776,0.460619793,8.442229093,1621.41
,,,,,,,,,,17031814300,4916,54.50805848,3.464635697,0.227252246,0.584165957,569.98
,,,,,,,,,,17031814400,7973,134.5575401,24.74279295,0.292073857,5.72615789,1498.04
,,,,,,,,,,17031814500,5600,68.30618466,8.002098475,0.04472213,1.825172722,370.15
,,,,,,,,,,17031814600,5758,141.077062,10.62304775,0.360059996,1.313141684,1209.67
,,,,,,,,,,17031814700,5462,128.377613,27.00375191,0.551794014,3.983855784,1097.03
,,,,,,,,,,17031814800,6101,99.67020643,11.14041371,0.345154733,4.660802751,1506.08
,,,,,,,,,,17031814900,6796,189.3582158,6.787418042,0.361376804,0.472594651,950.85
,,,,,,,,,,17031815000,4207,98.57751026,16.33993851,0.478552371,1.667870731,816.75
,,,,,,,,,,17031815100,4158,76.52780529,12.84406615,0.123680344,1.643936609,1054.12
,,,,,,,,,,17031815200,6762,102.8492715,11.63040341,0.304520336,2.100374245,1152.02
,,,,,,,,,,17031815300,3593,75.23750775,23.48081529,0.220858896,3.382358768,1194.94
